layer_idx,layer_name,component_idx,variance_explained_ratio,cumulative_var_explained
38,model.layers.38,2,0.07535101473331451,0.27134399116039276
38,model.layers.38,3,0.06551045179367065,0.3368544429540634
38,model.layers.38,4,0.04720497503876686,0.3840594179928303
39,model.layers.39,0,0.11505842953920364,0.11505842953920364
39,model.layers.39,1,0.0957077294588089,0.21076615899801254
39,model.layers.39,2,0.07597815990447998,0.2867443189024925
39,model.layers.39,3,0.06549721956253052,0.35224153846502304
39,model.layers.39,4,0.04774953052401543,0.39999106898903847
40,model.layers.40,0,0.12605904042720795,0.12605904042720795
40,model.layers.40,1,0.10166249424219131,0.22772153466939926
40,model.layers.40,2,0.07469667494297028,0.30241820961236954
40,model.layers.40,3,0.07298040390014648,0.375398613512516
40,model.layers.40,4,0.05361747369170189,0.4290160872042179
41,model.layers.41,0,0.16096366941928864,0.16096366941928864
41,model.layers.41,1,0.12452779710292816,0.2854914665222168
41,model.layers.41,2,0.08432362973690033,0.3698150962591171
41,model.layers.41,3,0.06656008958816528,0.4363751858472824
41,model.layers.41,4,0.05203038826584816,0.48840557411313057
